date,product_id,product_name,brand,category,price,competitor_price,cost,search_trend,review_velocity,social_buzz,historical_demand,month,day_of_week,month_sin,month_cos,dow_sin,dow_cos,price_gap,popularity,rolling_7d_sales,is_black_friday,is_new_year,is_festival_season,inventory_level,inventory_ratio,max_inventory
2024-04-19,4,Dell XPS 13,Dell,Laptop,1236,1221,773,47.190592000006525,14.864922058858609,49.02349191867044,281,4,4,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,15,0.4844820643446235,237.0,0,0,0,390,0.78,500
2024-04-20,4,Dell XPS 13,Dell,Laptop,1200,1206,773,53.00034663959467,18.880984744745184,31.12970133100494,225,4,5,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,-6,0.49420033799884533,229.57142857142858,0,0,0,400,0.8,500
2024-04-21,4,Dell XPS 13,Dell,Laptop,1187,1181,773,61.75245194032561,10.341880114115623,66.44814193962821,153,4,6,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,6,0.5497730347213433,225.28571428571428,0,0,0,400,0.8,500
2024-04-22,4,Dell XPS 13,Dell,Laptop,1199,1200,773,50.42631963830613,15.91080401169323,44.30956538402019,303,4,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,-1,0.49374201482221736,227.71428571428572,0,0,0,378,0.756,500
2024-04-23,4,Dell XPS 13,Dell,Laptop,1171,1137,773,51.59507014493309,23.436192251976443,43.46315405564546,159,4,1,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,34,0.5711316652664331,224.14285714285714,0,0,0,400,0.8,500
2024-04-24,4,Dell XPS 13,Dell,Laptop,1183,1127,773,59.16098136731703,18.0815787246186,58.701093411163306,289,4,2,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,56,0.593562992948944,232.57142857142858,0,0,0,357,0.714,500
2024-04-25,4,Dell XPS 13,Dell,Laptop,1245,1221,773,53.22284587614059,18.322525204858284,35.93451670183982,202,4,3,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,24,0.5039201856586647,230.28571428571428,0,0,0,392,0.784,500
2024-04-26,4,Dell XPS 13,Dell,Laptop,1219,1260,773,66.6834005871929,11.573781469459048,63.109585002171315,268,4,4,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,-41,0.5718001720498761,228.42857142857142,0,0,0,395,0.79,500
2024-04-27,4,Dell XPS 13,Dell,Laptop,1213,1271,773,63.097267791360025,22.37875995915766,58.844588470361,182,4,5,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,-58,0.6527104361680998,222.28571428571428,0,0,0,380,0.76,500
2024-04-28,4,Dell XPS 13,Dell,Laptop,1236,1221,773,66.86567746753177,23.70536890341143,36.8495437157106,255,4,6,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,15,0.6150650300513731,236.85714285714286,0,0,0,379,0.758,500
2024-04-29,4,Dell XPS 13,Dell,Laptop,1226,1237,773,66.58027778916505,23.91348436123332,74.85653015828247,168,4,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,-11,0.7300255452438408,217.57142857142858,0,0,0,384,0.768,500
2024-04-30,4,Dell XPS 13,Dell,Laptop,1234,1235,773,56.16882462866007,19.501374484793605,53.28732022319515,208,4,1,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,-1,0.5795510040321618,224.57142857142858,0,0,0,400,0.8,500
2024-05-01,4,Dell XPS 13,Dell,Laptop,1191,1270,773,71.86461037330325,10.542880540750469,40.42381371995692,230,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-79,0.5141586880605885,216.14285714285714,0,0,0,400,0.8,500
2024-05-02,4,Dell XPS 13,Dell,Laptop,1209,1212,773,65.76259801971365,19.002302392848826,45.41751421879262,176,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-3,0.5893259586637207,212.42857142857142,0,0,0,395,0.79,500
2024-05-03,4,Dell XPS 13,Dell,Laptop,1211,1163,773,39.3469722495939,30.60815653665102,45.752721726801866,288,5,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,48,0.6007276195452914,215.28571428571428,0,0,0,400,0.8,500
2024-05-04,4,Dell XPS 13,Dell,Laptop,1243,1232,773,67.23080033476464,30.27860664849126,41.0543024601439,164,5,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,11,0.6948721752044028,212.71428571428572,0,0,0,400,0.8,500
2024-05-05,4,Dell XPS 13,Dell,Laptop,1166,1187,773,77.75490849240049,12.604019908211168,52.09477511323845,294,5,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-21,0.593344158391429,218.28571428571428,0,0,0,400,0.8,500
2024-05-06,4,Dell XPS 13,Dell,Laptop,1192,1273,773,71.08038209483047,25.86043081124581,57.95855037443786,207,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-81,0.7168014876150935,223.85714285714286,0,0,0,396,0.792,500
2024-05-07,4,Dell XPS 13,Dell,Laptop,1218,1233,773,83.67414364027121,18.111175562387615,30.63586670760164,177,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-15,0.6077159303077659,219.42857142857142,0,0,0,400,0.8,500
2024-05-08,4,Dell XPS 13,Dell,Laptop,1151,1185,773,54.08605270161953,27.77599267073671,33.28201527487907,266,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-34,0.5939501833384824,224.57142857142858,0,0,0,379,0.758,500
2024-05-09,4,Dell XPS 13,Dell,Laptop,1224,1244,773,64.83722223488398,14.334772473302731,57.30551952743165,208,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-20,0.5746131722548582,229.14285714285714,0,0,0,381,0.762,500
2024-05-10,4,Dell XPS 13,Dell,Laptop,1167,1138,773,76.39303883369097,25.393595254015075,62.12994148245931,204,5,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,29,0.7458979323222926,217.14285714285714,0,0,0,400,0.8,500
2024-05-11,4,Dell XPS 13,Dell,Laptop,1221,1184,773,59.81365161326893,12.410632732064805,54.13718702146962,248,5,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,37,0.5257724948381326,229.14285714285714,0,0,0,400,0.8,500
2024-05-12,4,Dell XPS 13,Dell,Laptop,1152,1262,773,50.0309303966961,15.335684441032036,47.17845686682423,205,5,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-110,0.4950159365975774,216.42857142857142,0,0,0,400,0.8,500
2024-05-13,4,Dell XPS 13,Dell,Laptop,1162,1188,773,56.04553461209726,17.936602395257125,42.981592457401625,244,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-26,0.5324929397731651,221.71428571428572,0,0,0,377,0.754,500
2024-05-14,4,Dell XPS 13,Dell,Laptop,1155,1274,773,85.24717501731841,13.017144168908544,48.98362153480076,309,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-119,0.6181110063627614,240.57142857142858,0,0,0,400,0.8,500
2024-05-15,4,Dell XPS 13,Dell,Laptop,1164,1155,773,48.078528644546616,20.64893221629762,10.407271262976783,293,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,9,0.43002525053009305,244.42857142857142,0,0,0,400,0.8,500
2024-05-16,4,Dell XPS 13,Dell,Laptop,1216,1245,773,60.34826586894541,25.350609642632996,32.84990385373351,242,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-29,0.5934488714633122,249.28571428571428,0,0,0,400,0.8,500
2024-05-17,4,Dell XPS 13,Dell,Laptop,1181,1231,773,63.86586229905192,26.79648799682403,47.79290742778839,185,5,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-50,0.6668070514478133,246.57142857142858,0,0,0,393,0.786,500
2024-05-18,4,Dell XPS 13,Dell,Laptop,1248,1152,773,44.00735273947219,18.464897511936243,58.44914831864717,199,5,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,96,0.5360258310331927,239.57142857142858,0,0,0,400,0.8,500
2024-05-19,4,Dell XPS 13,Dell,Laptop,1161,1160,773,58.05520406451551,26.458391806794708,103.33425694329914,281,5,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0.8068075051559065,250.42857142857142,0,0,0,400,0.8,500
2024-05-20,4,Dell XPS 13,Dell,Laptop,1169,1258,773,62.346764036940264,18.17033894611564,43.11961799694577,256,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-89,0.5604492995997548,252.14285714285714,0,0,0,373,0.746,500
2024-05-21,4,Dell XPS 13,Dell,Laptop,1184,1166,773,79.66916962508253,19.80427986515829,68.74565630276477,308,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,18,0.7229564460602074,252.0,0,0,0,380,0.76,500
2024-05-22,4,Dell XPS 13,Dell,Laptop,1163,1210,773,56.93642290221623,12.2557996274062,40.972473419327955,210,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-47,0.4732211081409108,240.14285714285714,0,0,0,397,0.794,500
2024-05-23,4,Dell XPS 13,Dell,Laptop,1239,1157,773,46.745010320043136,23.519404639121287,65.42915466955067,224,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,82,0.6184615516800375,237.57142857142858,0,0,0,383,0.766,500
2024-05-24,4,Dell XPS 13,Dell,Laptop,1229,1264,773,68.28639379424875,16.26863489184448,21.819140604830206,276,5,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-35,0.5012893459099305,250.57142857142858,0,0,0,391,0.782,500
2024-05-25,4,Dell XPS 13,Dell,Laptop,1199,1273,773,63.30067810800516,27.098852769494492,48.60459383310389,236,5,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-74,0.6700050216262772,255.85714285714286,0,0,0,400,0.8,500
2024-05-26,4,Dell XPS 13,Dell,Laptop,1153,1167,773,80.86375417551352,21.394561825409713,71.98575862556089,184,5,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-14,0.753357910832834,242.0,0,0,0,363,0.726,500
2024-05-27,4,Dell XPS 13,Dell,Laptop,1159,1155,773,66.35329195216207,19.411663489035732,43.16799415625389,165,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,4,0.5890337851677672,229.0,0,0,0,400,0.8,500
2024-05-28,4,Dell XPS 13,Dell,Laptop,1195,1140,773,56.36106210491077,26.07740296817316,50.98906390141981,224,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,55,0.6391854698056341,217.0,0,0,0,400,0.8,500
2024-05-29,4,Dell XPS 13,Dell,Laptop,1225,1155,773,71.2889157344235,27.32006798401128,50.46135745525539,300,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,70,0.709740415143573,229.85714285714286,0,0,0,400,0.8,500
2024-05-30,4,Dell XPS 13,Dell,Laptop,1175,1185,773,60.18047252468224,26.053372762710985,41.00540007768195,304,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-10,0.6242718179588846,241.28571428571428,0,0,0,400,0.8,500
2024-05-31,4,Dell XPS 13,Dell,Laptop,1245,1258,773,57.45980260983024,24.70510457687108,37.31500560926272,150,5,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-13,0.58883527303582,223.28571428571428,0,0,0,400,0.8,500
2024-06-01,4,Dell XPS 13,Dell,Laptop,1176,1171,773,68.62704921990017,9.684940942495924,71.75130563263627,298,6,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,5,0.5866115232024688,232.14285714285714,0,0,0,365,0.73,500
2024-06-02,4,Dell XPS 13,Dell,Laptop,1230,1189,773,59.76569931016592,32.07874696025042,49.68348234811538,273,6,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,41,0.708900713887514,244.85714285714286,0,0,0,399,0.798,500
2024-06-03,4,Dell XPS 13,Dell,Laptop,1182,1162,773,53.82921790789563,14.449056009237882,58.93846187780549,249,6,0,1.2246467991473532e-16,-1.0,0.0,1.0,20,0.5366228173573778,256.85714285714283,0,0,0,367,0.734,500
2024-06-04,4,Dell XPS 13,Dell,Laptop,1219,1249,773,52.14299779121657,27.492336620685204,58.433585896373984,225,6,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-30,0.6587961150608403,257.0,0,0,0,400,0.8,500
2024-06-05,4,Dell XPS 13,Dell,Laptop,1152,1219,773,79.81524267082669,17.777612334044864,68.07676609421677,298,6,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-67,0.7012673923064057,256.7142857142857,0,0,0,389,0.778,500
2024-06-06,4,Dell XPS 13,Dell,Laptop,1204,1120,773,50.348890677173166,11.845892963965449,70.0597277204751,221,6,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,84,0.5300336755097724,244.85714285714286,0,0,0,400,0.8,500
2024-06-07,4,Dell XPS 13,Dell,Laptop,1176,1144,773,56.83917038877026,21.57169341565715,56.587252005506265,198,6,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,32,0.6128353717281714,251.71428571428572,0,0,0,400,0.8,500
2024-06-08,4,Dell XPS 13,Dell,Laptop,1245,1158,773,58.42847753891124,20.365490386058255,41.010365900071626,186,6,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,87,0.5603999117164424,235.71428571428572,0,0,0,381,0.762,500
2024-06-09,4,Dell XPS 13,Dell,Laptop,1231,1219,773,58.90135876898064,19.0795656649204,38.41711418293431,223,6,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,12,0.5416524342739295,228.57142857142858,0,0,0,400,0.8,500
2024-06-10,4,Dell XPS 13,Dell,Laptop,1221,1199,773,41.24992612528064,25.89994264844893,65.78316733935588,223,6,0,1.2246467991473532e-16,-1.0,0.0,1.0,22,0.6213486330036795,224.85714285714286,0,0,0,373,0.746,500
2024-06-11,4,Dell XPS 13,Dell,Laptop,1244,1206,773,47.69946972587536,26.300547661977436,52.01883463906668,238,6,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,38,0.6098598594404758,226.71428571428572,0,0,0,400,0.8,500
2024-06-12,4,Dell XPS 13,Dell,Laptop,1153,1207,773,45.97093350441593,24.392175380829784,53.52095453614613,172,6,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-54,0.5883683514344,208.71428571428572,0,0,0,400,0.8,500
2024-06-13,4,Dell XPS 13,Dell,Laptop,1235,1213,773,65.13635033865152,11.167006402930252,37.02485535483736,270,6,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,22,0.4832900314484207,215.71428571428572,0,0,0,358,0.716,500
2024-06-14,4,Dell XPS 13,Dell,Laptop,1203,1139,773,57.378818414399625,19.40339547666801,38.163089336789874,259,6,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,64,0.5380384964346482,224.42857142857142,0,0,0,400,0.8,500
2024-06-15,4,Dell XPS 13,Dell,Laptop,1151,1135,773,58.44271414665257,18.23735663754376,54.17738935156456,256,6,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,16,0.5786765910167415,234.42857142857142,0,0,0,338,0.676,500
2024-06-16,4,Dell XPS 13,Dell,Laptop,1181,1168,773,77.64913805550772,33.96104433954981,51.367522199996586,187,6,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,13,0.8043095622175187,229.28571428571428,0,0,0,392,0.784,500
2024-06-17,4,Dell XPS 13,Dell,Laptop,1231,1176,773,67.76228504724106,17.580332775243836,68.55771200433514,204,6,0,1.2246467991473532e-16,-1.0,0.0,1.0,55,0.6525256039544081,226.57142857142858,0,0,0,400,0.8,500
2024-06-18,4,Dell XPS 13,Dell,Laptop,1203,1167,773,49.44010188073157,14.74972605088407,36.354653173874986,260,6,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,36,0.4543216275533919,229.71428571428572,0,0,0,366,0.732,500
2024-06-19,4,Dell XPS 13,Dell,Laptop,1181,1273,773,53.83224638480292,13.260021078164156,40.91480000096303,166,6,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-92,0.4706735963237423,228.85714285714286,0,0,0,374,0.748,500
2024-06-20,4,Dell XPS 13,Dell,Laptop,1240,1239,773,54.606018984660274,10.4975514699113,34.88008641697264,208,6,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,0.42803984988867205,220.0,0,0,0,400,0.8,500
2024-06-21,4,Dell XPS 13,Dell,Laptop,1185,1251,773,69.75394420665162,22.597572657909733,53.323178358515904,229,6,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-66,0.6649610384812515,215.71428571428572,0,0,0,339,0.678,500
2024-06-22,4,Dell XPS 13,Dell,Laptop,1218,1142,773,43.36263533057989,18.53996661897641,64.91066656576984,164,6,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,76,0.5535822072093932,202.57142857142858,0,0,0,374,0.748,500
2024-06-23,4,Dell XPS 13,Dell,Laptop,1229,1252,773,79.18606333876208,18.23367932280921,46.61759864998046,168,6,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-23,0.6389338425330818,199.85714285714286,0,0,0,400,0.8,500
2024-06-24,4,Dell XPS 13,Dell,Laptop,1226,1167,773,56.39723153123024,23.11265671968597,62.40415190697794,230,6,0,1.2246467991473532e-16,-1.0,0.0,1.0,59,0.6439279490427144,203.57142857142858,0,0,0,376,0.752,500
2024-06-25,4,Dell XPS 13,Dell,Laptop,1218,1164,773,61.369074254071435,5.864492796349998,29.06209881854409,148,6,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,54,0.39130752143541797,187.57142857142858,0,0,0,395,0.79,500
2024-06-26,4,Dell XPS 13,Dell,Laptop,1188,1237,773,62.63040451345533,26.07716385063941,29.54312767388215,311,6,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-49,0.5999226395818619,208.28571428571428,0,0,0,341,0.682,500
2024-06-27,4,Dell XPS 13,Dell,Laptop,1164,1126,773,52.03203589720762,21.13740440412832,59.44505256577688,234,6,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,38,0.5978373453274443,212.0,0,0,0,376,0.752,500
2024-06-28,4,Dell XPS 13,Dell,Laptop,1226,1167,773,44.68659386041833,23.940609023467314,52.39760865748095,223,6,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,59,0.5753452916487893,211.14285714285714,0,0,0,379,0.758,500
2024-06-29,4,Dell XPS 13,Dell,Laptop,1197,1235,773,69.23865015964175,27.39763601759259,47.988119314322645,171,6,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-38,0.6948953187574607,212.14285714285714,0,0,0,400,0.8,500
2024-06-30,4,Dell XPS 13,Dell,Laptop,1241,1196,773,66.10964344246644,20.767995676270832,41.824704076027984,194,6,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,45,0.5975926427606579,215.85714285714286,0,0,0,372,0.744,500
2024-07-01,4,Dell XPS 13,Dell,Laptop,1224,1192,773,58.13992305707904,22.945120849628584,45.94227677143706,236,7,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,32,0.5998377310389131,216.71428571428572,0,0,0,400,0.8,500
2024-07-02,4,Dell XPS 13,Dell,Laptop,1193,1252,773,47.49974467215951,21.858596193450214,30.717432154581463,266,7,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-59,0.5007372370868846,233.57142857142858,0,0,0,361,0.722,500
2024-07-03,4,Dell XPS 13,Dell,Laptop,1242,1216,773,59.6700969717275,17.413185054288835,70.85499775298257,254,7,2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,26,0.6253772316887461,225.42857142857142,0,0,0,386,0.772,500
2024-07-04,4,Dell XPS 13,Dell,Laptop,1243,1210,773,74.9256115833205,20.18621981237511,27.233013601994017,186,7,3,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,33,0.5832636852630151,218.57142857142858,0,0,0,377,0.754,500
2024-07-05,4,Dell XPS 13,Dell,Laptop,1150,1130,773,71.82719327880677,18.95274025840668,20.447772475031982,210,7,4,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,20,0.5381794931243898,216.71428571428572,0,0,0,372,0.744,500
2024-07-06,4,Dell XPS 13,Dell,Laptop,1159,1181,773,44.67316029076266,14.357046634514829,64.58665996877015,246,7,5,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-22,0.5160230874145094,227.42857142857142,0,0,0,384,0.768,500
2024-07-07,4,Dell XPS 13,Dell,Laptop,1176,1187,773,42.91023788820191,15.034331886398176,39.32211043241345,172,7,6,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-11,0.4399506017140298,224.28571428571428,0,0,0,378,0.756,500
2024-07-08,4,Dell XPS 13,Dell,Laptop,1167,1200,773,67.06673701443671,25.907306227946886,27.62516782874898,262,7,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,-33,0.6102155138234626,228.0,0,0,0,397,0.794,500
2024-07-09,4,Dell XPS 13,Dell,Laptop,1162,1195,773,52.65189102465809,13.003858703876844,17.706297263637264,158,7,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-33,0.3937650429283126,212.57142857142858,0,0,0,388,0.776,500
2024-07-10,4,Dell XPS 13,Dell,Laptop,1190,1252,773,74.78930938252556,20.513574872861053,49.1603921308722,234,7,2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-62,0.6517741626513294,209.71428571428572,0,0,0,391,0.782,500
2024-07-11,4,Dell XPS 13,Dell,Laptop,1194,1207,773,59.717821210627704,26.821631220854332,59.9380405009792,188,7,3,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-13,0.6869017185539918,210.0,0,0,0,400,0.8,500
2024-07-12,4,Dell XPS 13,Dell,Laptop,1211,1145,773,64.53881370036514,19.75707098609408,56.92734463754615,275,7,4,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,66,0.6265079985750398,219.28571428571428,0,0,0,400,0.8,500
2024-07-13,4,Dell XPS 13,Dell,Laptop,1162,1250,773,58.588128744412,23.867494772720782,46.4885294268956,172,7,5,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-88,0.6124930509855426,208.71428571428572,0,0,0,395,0.79,500
2024-07-14,4,Dell XPS 13,Dell,Laptop,1168,1183,773,69.94298826687623,21.273655686901048,48.066839319668695,261,7,6,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-15,0.6367090278955215,221.42857142857142,0,0,0,400,0.8,500
2024-07-15,4,Dell XPS 13,Dell,Laptop,1218,1122,773,48.73118353867835,25.174049216940432,46.46464425409757,168,7,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,96,0.5860591590864105,208.0,0,0,0,400,0.8,500
2024-07-16,4,Dell XPS 13,Dell,Laptop,1215,1268,773,65.73914993620171,14.756530613536848,50.26336324894738,270,7,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-53,0.5613119956270175,224.0,0,0,0,400,0.8,500
2024-07-17,4,Dell XPS 13,Dell,Laptop,1172,1216,773,61.62796618099912,27.475151548679182,30.305472050790907,299,7,2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-44,0.6121797963631609,233.28571428571428,0,0,0,377,0.754,500
2024-07-18,4,Dell XPS 13,Dell,Laptop,1196,1158,773,59.71052685188788,23.070960781209926,57.15293877323086,223,7,3,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,38,0.6410105315393433,238.28571428571428,0,0,0,400,0.8,500
2024-07-19,4,Dell XPS 13,Dell,Laptop,1237,1163,773,53.374558997254574,12.36838614284746,44.85862260369757,233,7,4,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,74,0.4717579652285856,232.28571428571428,0,0,0,394,0.788,500
2024-07-20,4,Dell XPS 13,Dell,Laptop,1232,1196,773,41.469596702467335,26.814273495603935,57.75785795575068,191,7,5,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,36,0.6072946956331607,235.0,0,0,0,388,0.776,500
2024-07-21,4,Dell XPS 13,Dell,Laptop,1176,1190,773,42.50646268976602,11.165823177192204,50.634680915788806,293,7,6,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-14,0.43358812527835255,239.57142857142858,0,0,0,400,0.8,500
2024-07-22,4,Dell XPS 13,Dell,Laptop,1239,1250,773,61.004529504521145,9.66184722955825,53.28147105177156,286,7,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,-11,0.5004810034689817,256.42857142857144,0,0,0,388,0.776,500
2024-07-23,4,Dell XPS 13,Dell,Laptop,1152,1159,773,39.47125579650765,14.095820415039324,46.36435076920389,209,7,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-7,0.4379362796440355,247.71428571428572,0,0,0,400,0.8,500
2024-07-24,4,Dell XPS 13,Dell,Laptop,1201,1239,773,73.72271316607991,20.710222394152726,39.90642001985898,302,7,2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-38,0.6217123366654238,248.14285714285714,0,0,0,382,0.764,500
2024-07-25,4,Dell XPS 13,Dell,Laptop,1167,1205,773,60.04632814703877,24.410132703542747,49.998952178688064,306,7,3,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-38,0.6342834961596469,260.0,0,0,0,400,0.8,500
2024-07-26,4,Dell XPS 13,Dell,Laptop,1155,1204,773,50.19726503985172,29.250236650253505,48.95262764351593,209,7,4,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-49,0.6401493095924897,256.57142857142856,0,0,0,400,0.8,500
2024-07-27,4,Dell XPS 13,Dell,Laptop,1178,1193,773,52.28865032766373,17.33683073611326,64.07623132683672,213,7,5,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-15,0.5747516026522976,259.7142857142857,0,0,0,353,0.706,500
2024-07-28,4,Dell XPS 13,Dell,Laptop,1206,1145,773,52.78013412224461,24.208670895234224,42.97271909212524,149,7,6,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,61,0.5821254027176964,239.14285714285714,0,0,0,385,0.77,500
2024-07-29,4,Dell XPS 13,Dell,Laptop,1213,1253,773,58.75546580867145,14.586677492156303,60.850382709094205,172,7,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,-40,0.5634397862835314,222.85714285714286,0,0,0,360,0.72,500
2024-07-30,4,Dell XPS 13,Dell,Laptop,1191,1183,773,76.07854336808246,24.512664800376623,33.02891584797444,244,7,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,8,0.6485275690200194,227.85714285714286,0,0,0,400,0.8,500
